"Transect","Baseline.Offshore","Transect.Spacing","Transect.Distance","Transect.Flag","Transect.StartX","Transect.StartY","Transect.EndX","Transect.EndY","Transect.Inner.Xcoord","Transect.Inner.Ycoord","Transect.Outer.Xcoord","Transect.Outer.Ycoord","Min.Date.Xcoord","Min.Date.Ycoord","Max.Date.Xcoord","Max.Date.Ycoord","Number.Dates","Min.Date","Max.Date","Elapsed.Years","Transect.Means","Range.Distance","Stdev.Change","Min.Date.Position","Max.Date.Position","Min.Date.Dist","Max.Date.Dist","Min.Date.Acc","Max.Date.Acc","Net.Change","EPR","EPR.Error","Mean.EPR.Eras","StDev.EPR.Eras","Mean.EPR.Eras.L","Mean.EPR.Eras.U","LRR.slope","LRR.Rsquared","LRR.intercept","LRR.SECoef","LRR.SEResi","LRR.Pval","LRR.CI.L","LRR.CI.U","WLR.slope","WLR.Rsquared","WLR.intercept","WLR.SECoef","WLR.SEResi","WLR.Pval","WLR.CI.L","WLR.CI.U","RLR.slope","LMS.slope","JK.avg","JK.min","JK.max","Min.Date.Class1","Max.Date.Class1","Att.Change","Baseline.Location","Shoreline.Location","Transect.Azimuth","Time.Stamp"
"29","1","50","574.376573066272","FLAG","459088.627167294","3431009.67375474","458938.398334215","3431564.05606452","458939.708055087","3431559.22286395","459087.31373167","3431014.52066369","458939.708055087","3431559.22286395","459087.31373167","3431014.52066369","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","316.622614190696","564.34734227545","200.661283536489","1","2","-569.369059058151","-5.021716782701","7.21","5","564.34734227545","4.05539991276675","0.0630503819511106","3.594220318175","3.54918983403331","0.0450304841416918","7.14341015220831","3.85515544526265","0.886986754473391","-54.8335448467964","0.615407802661171","73.8956515156105","0.00152085979131248","2.27319932623299","5.43711156429231","4.34881606928567","0.864310009834466","-116.969212071864","0.770593199042467","14.8943716760922","0.00242409365847278","2.36794318916222","6.32968894940912","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","344.837880261164","2012-04-04 09:35:34"
"30","1","50","582.125905572081","FLAG","459042.560977488","3430991.32513845","458938.398334215","3431564.05606452","458939.294075018","3431559.13089708","459041.663695968","3430996.25877741","458939.294075018","3431559.13089708","459041.663695968","3430996.25877741","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","311.729365296383","572.10537699371","203.589305167847","1","2","-577.119946525415","-5.014569531705","7.21","5","572.10537699371","4.1111491490311","0.0630503819511106","3.7717115606597","3.66510269777813","0.106608862881571","7.43681425843782","3.86287043774759","0.865109102700292","-59.6806030566585","0.682151786370838","81.9099960521041","0.00238779569170533","2.10934344655585","5.61639742893933","4.38983771101806","0.844725732791267","-124.29971810603","0.841696158143584","16.2686816251522","0.00342275220949656","2.22618885576929","6.55348656626683","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","349.69227284697","2012-04-04 09:35:34"
"31","1","50","587.748986910427","FLAG","458994.303231188","3430978.59105991","458917.46655638","3431561.29595694","458918.120208505","3431556.33886717","458993.641789201","3430983.60722551","458918.120208505","3431556.33886717","458993.641789201","3430983.60722551","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","304.879965769297","577.689399687137","208.438903529161","1","2","-582.748986907931","-5.0595872207937","7.21","5","577.689399687137","4.15127593522718","0.0630503819511106","3.96676660386194","3.937049451272","0.0297171525899356","7.90381605513394","3.87728868811528","0.831494219621304","-66.7715934092109","0.780586292232419","93.7296088532495","0.00422210234193855","1.87072774415592","5.88384963207463","4.45667570465196","0.81790585806857","-135.294304608771","0.940421087617024","18.1768814316137","0.00515456309795621","2.03924633897429","6.87410507032963","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","352.488197194586","2012-04-04 09:35:34"
"32","1","50","597.843527844045","FLAG","458946.62598459","3430964.07291354","458916.357463023","3431561.14970959","458916.611432064","3431556.13991679","458946.347125322","3430969.57369092","458916.611432064","3431556.13991679","458946.347125322","3430969.57369092","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","303.634633583302","587.319460589022","213.136271603684","1","2","-592.827301752497","-5.5078411634755","7.21","5","587.319460589022","4.22047755135241","0.0630503819511106","4.09823215525538","4.18083904370902","-0.0826068884536397","8.2790711989644","3.9187400258051","0.812341601606347","-71.3466450546734","0.842318047338281","101.142105482353","0.00557043012618965","1.75349255348867","6.08398749812154","4.53168744132472","0.803501402368858","-142.548478459416","1.00221605136226","19.3712822631755","0.00627327340487782","1.95540906430975","7.10796581833969","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","357.097902326034","2012-04-04 09:35:34"
"33","1","50","616.399276789269","FLAG","458900.584961569","3430944.95226021","458916.357463023","3431561.14970959","458916.229507505","3431556.15076481","458900.722631771","3430950.33073665","458916.229507505","3431556.15076481","458900.722631771","3430950.33073665","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","306.467826755282","606.018456579104","221.384816216401","1","2","-611.398694671421","-5.3802380923174","7.21","5","606.018456579104","4.35484853359404","0.0630503819511106","4.29015775895838","4.51550225621793","-0.22534449725955","8.8056600151763","4.02194418550707","0.793116407363925","-77.6513592923812","0.918640513825412","110.306595048388","0.00716704429814389","1.66050356718786","6.38338480382629","4.6794982258668","0.789706469730802","-152.728656355639","1.07992698317967","20.8733140786941","0.00747700430247275","1.90345753909162","7.45553891264199","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","1.4662515760623","2012-04-04 09:35:34"
"34","1","50","634.726255729167","FLAG","458853.323898777","3430928.65216895","458894.431564862","3431562.04586919","458894.10764988","3431557.05493371","458853.671837834","3430934.01327135","458894.10764988","3431557.05493371","458853.671837834","3430934.01327135","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","301.619452980734","624.352438878803","232.374982645121","1","2","-629.724820145043","-5.3723812662398","7.21","5","624.352438878803","4.48659652751403","0.0630503819511106","4.43535178887339","5.62679457132242","-1.19144278244903","10.0621463601958","4.04169564843022","0.726957448770554","-83.4784826868389","1.10774366675593","133.013328094395","0.0147701394597868","1.19414990012626","6.88924139673419","4.77594135513112","0.751673997652873","-161.156324376967","1.22763798636539","23.7283387335058","0.0115208593233376","1.62019744664312","7.93168526361913","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","3.7133258412659","2012-04-04 09:35:34"
"35","1","50","649.465251207153","FLAG","458804.3947695","3430918.85189533","458894.431564862","3431562.04586919","458893.737554061","3431557.08807873","458805.127913406","3430924.08924014","458893.737554061","3431557.08807873","458805.127913406","3430924.08924014","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","307.282864101442","639.170711221931","240.178132673289","1","2","-644.459121244376","-5.2884100224455","7.21","5","639.170711221931","4.59308063023944","0.0630503819511106","4.66911780994396","5.7819735296785","-1.11285571973454","10.4510913396225","4.16411077161273","0.722334133851042","-88.9829330529723","1.15459440878832","138.638973546894","0.0154362622825124","1.19613135685422","7.13209018637124","4.92455803978024","0.748507972736564","-168.797171056715","1.27657446680224","24.6742050207402","0.011908521089484","1.64301890358128","8.20609717597919","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","7.9687051776226","2012-04-04 09:35:34"
"36","1","50","662.788290931073","FLAG","458754.670401398","3430913.77619852","458861.026827201","3431567.97542604","458860.224482964","3431563.04020021","458755.496711992","3430918.85884161","458860.224482964","3431563.04020021","458755.496711992","3430918.85884161","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","316.670190010319","652.638896159738","248.066161995756","1","2","-657.788269902548","-5.1493737428104","7.21","5","652.638896159738","4.68986300508272","0.0630503819511106","5.07698998527329","5.74444864865135","-0.667458663378059","10.8214386339246","4.32288814283306","0.729748917359544","-94.3724402925862","1.17648389766896","141.267373829086","0.0143770510617444","1.29864000556663","7.34713628009949","5.07987168689443","0.756234234260538","-171.962709801271","1.28981056597125","24.9300382941325","0.0109767750963851","1.76430807459693","8.39543529919193","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","9.2340716629355","2012-04-04 09:35:34"
"37","1","50","663.661562173609","FLAG","458705.735813654","3430922.73797346","458861.026827201","3431567.97542604","458859.856296443","3431563.11184593","458706.907363539","3430927.60578806","458859.856296443","3431563.11184593","458706.907363539","3430927.60578806","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","320.947201694867","653.652297224267","251.120623144101","1","2","-658.659107400936","-5.0068101766697","7.21","5","653.652297224267","4.69714530497292","0.0630503819511106","5.16787154040128","5.69999188143964","-0.532120341038356","10.8678634218409","4.38711187394777","0.733420721393747","-96.1410607831288","1.18285174078115","142.031998381278","0.0138703155174737","1.34649467484494","7.4277290730506","5.14598597461982","0.760407970023422","-173.392020578175","1.29180347815249","24.9685581964388","0.01049340211005","1.82529941846923","8.46667253077041","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","13.5321692183006","2012-04-04 09:35:34"
"38","1","50","650.772407162957","FLAG","458662.785400399","3430947.53661148","458834.804559221","3431575.1624036","458833.482905469","3431570.34024315","458664.199689628","3430952.69675995","458833.482905469","3431570.34024315","458664.199689628","3430952.69675995","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","323.587836454884","640.421954269162","243.828339098648","1","2","-645.77240716374","-5.3504528945784","7.21","5","640.421954269162","4.60207206257991","0.0630503819511106","5.14649930786105","5.3866812502025","-0.240181942341451","10.5331805580636","4.31892756098648","0.753952520141994","-88.1078834851274","1.10338831321019","132.49035505692","0.0112469111923485","1.48257760539498","7.15527751657798","5.00451455932072","0.780587882795348","-155.850506713181","1.1865781757624","22.9347162608046","0.0083470100450512","1.95431825414341","8.05471086449802","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","15.3271896878282","2012-04-04 09:35:35"
"39","1","50","622.635973459737","FLAG","458631.49531192","3430985.53838819","458812.779996194","3431581.19887764","458811.323644468","3431576.41363511","458633.897440212","3430993.43123871","458811.323644468","3431576.41363511","458633.897440212","3430993.43123871","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","320.972890419004","609.383731704533","230.352832655696","1","2","-617.634023193881","-8.2502914893486","7.21","5","609.383731704533","4.37903140011569","0.0630503819511106","5.04068954554173","4.9047501991235","0.135939346418223","9.94543974466523","4.15232322060501","0.780828592186397","-76.2511588412532","0.983830414965845","118.134331707201","0.0083232634680125","1.62330662654728","6.68133981466275","4.73137759729752","0.806588626167705","-130.770884817072","1.03613791292997","20.0269392489395","0.00602186276046811","2.06790029910563","7.39485489548941","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","16.9272233626842","2012-04-04 09:35:35"
"40","1","50","580.422092007949","FLAG","458619.673315022","3431033.84194238","458812.779996194","3431581.19887764","458811.112214208","3431576.47158374","458623.752283942","3431045.4036963","458811.112214208","3431576.47158374","458623.752283942","3431045.4036963","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","310.649895013774","563.149042918948","212.75345519095","1","2","-575.409228115158","-12.2601851962096","7.21","5","563.149042918948","4.04678893377953","0.0630503819511106","4.70858590312874","4.37468251584051","0.333903387288228","9.08326841896925","3.88346885548119","0.800657778781089","-62.3489073021733","0.866584680485351","104.055943523955","0.00651058691364065","1.65584201678485","6.11109569417753","4.37023594712838","0.823488226554099","-106.929483916946","0.904852987874066","17.4894052145355","0.00475742034948753","2.04423729257806","6.6962346016787","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","19.4327629693306","2012-04-04 09:35:35"
"41","1","50","533.961713470744","FLAG","458619.323848008","3431083.51440915","458812.779996194","3431581.19887764","458810.965133936","3431576.52997067","458624.486846408","3431096.79671699","458810.965133936","3431576.52997067","458627.377790178","3431104.2339467","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","295.620481498011","514.701997671848","189.613671646974","1","2","-528.952480265229","-22.2298272819827","7.21","5","506.722652983247","3.64130890458273","0.0630503819511106","4.26452609185053","3.78784461819954","0.476681473650995","8.05237071005007","3.51623488866611","0.826374637714053","-44.1558183808011","0.720793678556942","86.5499563947264","0.00455982085986458","1.66337575132616","5.36909402600607","3.88598497847831","0.845110685049124","-76.3293032105552","0.743995054052866","14.3802707758222","0.00340104221440328","1.97348480672675","5.79848515022986","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","21.2417237097966","2012-04-04 09:35:35"
"42","1","50","488.246429248319","FLAG","458618.149505263","3431133.42265265","458812.779996194","3431581.19887764","458810.786379669","3431576.61226802","458622.049343149","3431142.39480638","458810.786379669","3431576.61226802","458623.820693687","3431146.47006023","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","284.581425538283","473.462219136316","171.328435338255","1","2","-483.245279915517","-14.2266377923856","7.21","5","469.018642123131","3.3703678884763","0.0630503819511106","3.94984243635649","3.43022828489539","0.519614151461094","7.38007072125188","3.22540378153542","0.851666965756875","-29.0076548335732","0.601981476411746","72.2834731821994","0.003044335726638","1.67796113288186","4.77284643018899","3.49563643237774","0.867271001656845","-50.4881931028991","0.611570812899125","11.8207155278403","0.00229128287749501","1.92354360953392","5.06772925522157","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","23.4926655802945","2012-04-04 09:35:35"
"43","1","50","444.366543361553","FLAG","458614.600602307","3431183.24001911","458800.435046498","3431586.88241556","458798.344042494","3431582.34064253","458620.228371607","3431195.46383637","458798.344042494","3431582.34064253","458620.228371607","3431195.46383637","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","274.106377394204","425.909445019843","150.680772308297","1","2","-439.366543360687","-13.4570983408438","7.21","5","425.909445019843","3.06058520487719","0.0630503819511106","3.65344672355634","3.11573874159964","0.537707981956703","6.76918546515598","2.89741300978415","0.88851682235385","-10.2315945615917","0.458983682265862","55.1128830174154","0.00146902084980043","1.71755789329806","4.07726812627025","3.03327139220039","0.899118326707941","-17.0067701615754","0.4543849941423","8.78255737943703","0.00113955515964527","1.86523757987248","4.2013052045283","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","24.7210485202854","2012-04-04 09:35:35"
