Transect,Base_Off,Tran_Spac,Tran_Dist,Tran_Flag,Start_X,Start_Y,End_X,End_Y,Inner_X,Inner_Y,Outer_X,Outer_Y,Min_DateX,Min_DateY,Max_DateX,Max_DateY,Num_Dates,Min_Date,Max_Date,Elp_Years,Tran_Mean,Range_Dst,Stdev_Chg,MinDPos,MaxDPos,MinDDist,MaxDDist,MinDAcc,MaxDAcc,Net_Chng,EPR,EPR_Error,EPR_MnEra,EPR_SDEra,EPR_Er_L,EPR_Er_U,LRR,LRR_Rsqr,LRR_int,LRR_SEcoe,LRR_SEres,LRR_Pval,LRR_CI_L,LRR_CI_U,WLR,WLR_Rsqr,WLR_int,WLR_SEcoe,WLR_SEres,WLR_Pval,WLR_CI_L,WLR_CI_U,WLR,RLR,LMS,JK_avg,JK_min,JK_max,MinClass1,MaxClass1,Attr_Chng,Base_Loc,Shore_Loc,T_azimuth,Time_Stmp
31,1,100,96.2196103978663,FLAG,458399.016937112,3431943.2306551,458495.152863539,3431947.24277113,458489.968523443,3431947.026409,458404.22971403,3431943.44820401,458404.22971403,3431943.44820401,458488.983914807,3431946.98531755,6,1867-01-01,2002-12-29,136.082191780822,-66.0592022750866,85.8134429479006,31.8274987310418,1,6,-5.2173145129613,-90.0452917471309,7.21,1,-84.8279772341696,-0.623358399244452,0.0644761686978566,-0.550596378903706,0.476894637712493,-1.0274910166162,-0.0737017411912136,-0.665788660846911,0.94976978226071,-4.8281973114559,0.076556091890772,7.97517178237685,0.000962458027438172,-0.878342447450118,-0.453234874243704,-0.53178757011975,0.945524807445486,-13.0030167727407,0.0638221028469554,1.70614536362594,0.00113367980047166,-0.70898613517261,-0.354589005066891,-0.53178757011975,0,0,0,0,0,NA,NA,NA,undefined,NA,91.5300778137285,2010-01-26 10:16:26
32,1,100,99.9878491779027,FLAG,458404.257588796,3432042.92427669,458504.243722427,3432043.50999398,458499.599639809,3432043.48278901,458409.260869346,3432042.95358583,458409.260869346,3432042.95358583,458484.05089226,3432043.39170467,6,1867-01-01,2002-12-29,136.082191780822,-74.5933524588191,90.3403204825398,32.1687397539622,1,6,-5.0033663954193,-79.7946725455551,7.21,1,-74.7913061501358,-0.549603920773094,0.0644761686978566,-0.350908094393916,0.769618723588314,-1.12052681798223,0.418710629194399,-0.596578927894833,0.746480216628907,-17.1605519738292,0.173833986545678,18.1090213734418,0.026489745344977,-1.0792194489566,-0.113938406833066,-0.271163267764498,0.434278857237238,-39.2170516447975,0.154745391849236,4.13678210320279,0.154596969096431,-0.700805353516224,0.158478817987229,-0.271163267764498,0,0,0,0,0,NA,NA,NA,undefined,NA,85.5204530743489,2010-01-26 10:16:26
33,1,100,74.9930369933889,FLAG,458443.296011014,3432134.42103146,458518.242713053,3432131.78522968,458512.79803484,3432131.97671366,458449.245075316,3432134.21180872,458449.245075316,3432134.21180872,458483.428336459,3432133.00961706,6,1867-01-01,2002-12-29,136.082191780822,-46.0576122447457,63.5922504256373,25.1984244785852,1,6,-5.952742243534,-40.1571368033361,7.21,1,-34.2043945598021,-0.25135099686587,0.0644761686978566,0.118137814587241,1.23663944993747,-1.11850163535023,1.35477726452471,-0.161522019345553,0.089179960213995,-26.1975679830555,0.258097852725653,26.887144593098,0.565370702738901,-0.878116539207754,0.555072500516648,0.0861641807704597,0.0503219168131332,-47.0386538233465,0.187157134613729,5.00323968103099,0.669156037760346,-0.433467329530672,0.605795691071591,0.0861641807704597,0,0,0,0,0,NA,NA,NA,undefined,NA,100.677700892141,2010-01-26 10:16:26
34,1,100,35.2930706842055,FLAG,458493.106445641,3432220.82262398,458528.008538424,3432215.58384953,458522.856955867,3432216.35709769,458498.036655086,3432220.08260373,458505.647311237,3432218.94025072,458503.411925619,3432219.2757802,6,1867-01-01,2002-12-29,136.082191780822,-6.52873835624578,25.0983411023788,10.0715535802439,1,6,-12.6813500465349,-10.4209233403644,7.21,1,2.2604267061705,0.0166107458778384,0.0644761686978566,0.181683429942418,0.492350634752103,-0.310667204809685,0.67403406469452,0.0634320611425134,0.0860944766194456,-10.2253622869977,0.103333665158001,10.7647048090369,0.572502955945982,-0.223468187687566,0.350332309972593,0.134433122578769,0.503180057144565,-16.3627337028996,0.0667904071622989,1.78549653539159,0.114438068369045,-0.051006776461163,0.319873021618702,0.134433122578769,0,0,0,0,0,NA,NA,NA,undefined,NA,87.4794581830105,2010-01-26 10:16:26
35,1,100,77.0233909781203,FLAG,458450.429196552,3432255.02157643,458526.817784495,3432245.15312215,458521.985030954,3432245.77745372,458478.690648382,3432251.37054879,458478.690648382,3432251.37054879,458516.406320067,3432246.4981537,6,1867-01-01,2002-12-29,136.082191780822,-59.9838149608022,43.6541667518884,24.7427439392024,1,6,-6.8857893241019,-66.5254053901557,7.21,1,-59.6396160660538,-0.438261724664982,0.0644761686978566,-0.077191030705681,0.748395539612882,-0.825586570318563,0.671204508907201,-0.397342426554863,0.559737928632536,-20.0145559320366,0.17619687928404,18.3551739006457,0.08715121408061,-0.886543389594162,0.0918585364844363,-0.199929071586577,0.415546735761568,-33.27926722379,0.118552552851081,3.16924512622102,0.16699304980991,-0.529083726658663,0.129225583485509,-0.199929071586577,0,0,0,0,0,NA,NA,NA,undefined,NA,94.878876573238,2010-01-26 10:16:26
36,1,100,125.147115604936,FLAG,458455.539484895,3432346.93084958,458580.403644427,3432338.52001082,458568.964016435,3432339.29058315,458460.559949417,3432346.59267153,458460.559949417,3432346.59267153,458525.317028006,3432342.23064044,6,1867-01-01,2002-12-29,136.082191780822,-71.1326596636052,108.649722691247,36.5316227170026,1,6,-5.0318414528322,-69.9356667844525,7.21,1,-64.9038253316203,-0.476945766982915,0.0644761686978566,-1.16568278597349,3.74358359461769,-4.90926638059117,2.5779008086442,-0.489232980878062,0.389263877164082,-22.3738588323785,0.306401214794738,31.9191100533638,0.185567615017239,-1.33993913392157,0.361473172165447,-0.0616955894117926,0.0162459851045601,-57.8006726419119,0.24004593478687,6.41710693356462,0.80984574578464,-0.728169950073426,0.604778771249841,-0.0616955894117926,0,0,0,0,0,NA,NA,NA,undefined,NA,124.85923688433,2010-01-26 10:16:26
37,1,100,83.3952609124175,FLAG,458475.026276967,3432440.0110208,458557.754441497,3432429.48389697,458553.844634721,3432429.98141822,458479.448627936,3432439.44827851,458479.448627936,3432439.44827851,458535.616526569,3432432.30093725,6,1867-01-01,2002-12-29,136.082191780822,-51.7244874056874,74.995915017214,26.1002744536596,1,6,-4.4580115493641,-61.0788321365778,7.21,1,-56.6208205872137,-0.41607810578484,0.0644761686978566,-0.89783578340529,2.53701203500915,-3.43484781841444,1.63917625160386,-0.403657006515745,0.519141108920964,-12.6554675712408,0.194244448075268,20.2352654493323,0.106252629069028,-0.942966053586172,0.135652040554681,-0.180002684814981,0.274361290084009,-32.7529878675031,0.146368556664315,3.91284560040713,0.28616192141302,-0.586386947520483,0.226381577890521,-0.180002684814981,0,0,0,0,0,NA,NA,NA,undefined,NA,79.6241370423735,2010-01-26 10:16:27
38,1,100,76.4562883917487,FLAG,458477.832693184,3432539.28774504,458553.996783249,3432532.60976487,458548.140991846,3432533.12319396,458482.795753583,3432538.85258959,458482.795753583,3432538.85258959,458512.913334453,3432536.2119146,6,1867-01-01,2002-12-29,136.082191780822,-41.1794434734,65.5959308030016,21.8041643719862,1,6,-4.9821008415368,-35.2152257519724,7.21,1,-30.2331249104356,-0.222168121447735,0.0644761686978566,-0.610040332333759,2.17436050245808,-2.78440083479184,1.56432017012432,-0.230231660856916,0.24199242774737,-16.9495869202547,0.203737482077216,21.2241949392218,0.32163044790075,-0.795897595715524,0.335434274001693,0.088955479134242,0.0677339892976974,-43.3836297390171,0.16500963570376,4.41117437926922,0.618427824599889,-0.369184716225934,0.547095674494418,0.088955479134242,0,0,0,0,0,NA,NA,NA,undefined,NA,83.705790858362,2010-01-26 10:16:27
39,1,100,96.9809719190997,FLAG,458477.263587838,3432638.12580069,458573.908411357,3432646.19345224,458568.650887941,3432645.75456824,458482.494951786,3432638.56250097,458482.494951786,3432638.56250097,458520.286062368,3432641.71720187,6,1867-01-01,2002-12-29,136.082191780822,-41.5641427459395,86.4556022841001,28.6696808766288,1,6,-5.2495595900506,-43.1721145779328,7.21,1,-37.9225549878822,-0.278673899145903,0.0644761686978566,-0.887672229788505,3.78009793651147,-4.66777016629997,2.89242570672296,-0.231372244159949,0.141360274106336,-17.1841342509503,0.285116967253075,29.7018399941034,0.462605622432623,-1.02298385229859,0.56023936397869,-0.0155602302171919,0.00124984330815583,-36.246855157251,0.219931111005605,5.87938078848831,0.946992408383271,-0.626186886849418,0.595066426415034,-0.0155602302171919,0,0,0,0,0,NA,NA,NA,undefined,NA,103.858660284921,2010-01-26 10:16:27
40,1,100,82.9401116980893,FLAG,458469.274232176,3432734.88042417,458552.210199558,3432734.05130237,458546.362437882,3432734.10976322,458474.445400024,3432734.82872732,458474.445400024,3432734.82872732,458508.222297352,3432734.49105523,6,1867-01-01,2002-12-29,136.082191780822,-36.0857578980882,71.9206315572582,23.4532725590407,1,6,-5.1714262513986,-38.95001141272,7.21,1,-33.7785851613214,-0.248221936458271,0.0644761686978566,-0.653442111565587,2.84921258358291,-3.5026546951485,2.19577047201732,-0.188395579620274,0.140050638826779,-15.8605884859449,0.233418140491843,24.3161546203459,0.464855711170711,-0.836468233253223,0.459677074012674,-0.0259086150694324,0.00527644606748315,-30.5965478156902,0.177866701851932,4.75488013041218,0.891232913744956,-0.519745748803905,0.46792851866504,-0.0259086150694324,0,0,0,0,0,NA,NA,NA,undefined,NA,84.0490344908413,2010-01-26 10:16:27
41,1,100,87.2086696583807,FLAG,458470.291145952,3432830.55887552,458557.290079463,3432824.51423893,458551.823104647,3432824.89408124,458475.15679966,3432830.22081266,458475.15679966,3432830.22081266,458523.313521952,3432826.87491089,6,1867-01-01,2002-12-29,136.082191780822,-50.6921979214919,76.8511313374704,28.0206268864254,1,6,-4.8773837770259,-53.1502018068767,7.21,1,-48.2728180298508,-0.354732808151712,0.0644761686978566,-1.02825288922948,2.96952946076587,-3.99778234999534,1.94127657153639,-0.368910605963636,0.376215917251223,-14.4161838197104,0.237514269602406,24.7428657088134,0.195332093026636,-1.02835593721586,0.290534725288591,-0.019786858676947,0.00293307842998788,-46.6998425272783,0.182409382205115,4.87631882762343,0.918842570567204,-0.526236495042491,0.486662777688597,-0.019786858676947,0,0,0,0,0,NA,NA,NA,undefined,NA,75.168985855748,2010-01-26 10:16:27
42,1,100,100.104390880542,FLAG,458471.172994288,3432929.78550651,458571.067703118,3432923.30968831,458564.944819818,3432923.70661303,458476.391496892,3432929.44720957,458476.391496892,3432929.44720957,458515.250198848,3432926.92813832,6,1867-01-01,2002-12-29,136.082191780822,-54.3798324991098,88.739199061169,31.0460616783423,1,6,-5.2294564005353,-44.1697239610218,7.21,1,-38.9402675604865,-0.286152560088133,0.0644761686978566,-0.855559641326023,3.03293583848133,-3.88849547980736,2.17737619715531,-0.272499930828901,0.167213115682624,-24.7615711130255,0.304066216012253,31.6758633574832,0.420812637974564,-1.11672308793214,0.571723226274333,0.186534281118723,0.124512811862519,-65.9008127251933,0.24731276853545,6.61136995774156,0.492672432790527,-0.500116044534443,0.87318460677189,0.186534281118723,0,0,0,0,0,NA,NA,NA,undefined,NA,106.176918920195,2010-01-26 10:16:27
43,1,100,88.7209687874538,FLAG,458495.589525335,3433025.01557461,458582.698396878,3433008.17945864,458576.52033143,3433009.37353479,458500.497154741,3433024.06704416,458500.497154741,3433024.06704416,458537.206546875,3433016.97197367,6,1867-01-01,2002-12-29,136.082191780822,-39.3785093914912,77.430114368758,26.3208540662547,1,6,-4.9984534029928,-42.3872150303152,7.21,1,-37.3887616273224,-0.274751318582095,0.0644761686978566,-0.439911478354806,2.75344260064968,-3.19335407900449,2.31353112229488,-0.180085740614444,0.101603642168445,-19.2313679472187,0.267749509403794,27.8925984778459,0.538063352884243,-0.923477555417719,0.56330607418883,-0.08894953785758,0.0423425604660904,-25.336122952804,0.211509673859784,5.65425194909758,0.695696859492931,-0.676194536547558,0.498295460832398,-0.08894953785758,0,0,0,0,0,NA,NA,NA,undefined,NA,100.387830423265,2010-01-26 10:16:27
44,1,100,99.16224098513,FLAG,458523.393071801,3433120.24879683,458613.817719758,3433079.5482676,458608.990504789,3433081.72101816,458528.003340261,3433118.17369484,458528.003340261,3433118.17369484,458602.485074936,3433084.64914056,6,1867-01-01,2002-12-29,136.082191780822,-71.7264904950302,88.8128282177253,32.7840975430005,1,6,-5.0557515279898,-86.7345403283334,7.21,1,-81.6787888003436,-0.60021658772147,0.0644761686978566,-0.742810485835893,1.79771252304436,-2.54052300888025,1.05490203720847,-0.509556828743699,0.524335622611885,-21.3356686693806,0.242665626210357,25.2795043073369,0.103673051347484,-1.1833046188352,0.164190961347805,-0.291576696800793,0.410407058079352,-42.7718807939271,0.174739682952675,4.67128606881049,0.170514272870026,-0.776731834218563,0.193578440616977,-0.291576696800793,0,0,0,0,0,NA,NA,NA,undefined,NA,102.543366491473,2010-01-26 10:16:27
45,1,100,72.7332961889169,FLAG,458576.368921107,3433204.90899092,458641.820356721,3433173.18767395,458633.788261847,3433177.08046293,458581.017784758,3433202.65589936,458581.017784758,3433202.65589936,458633.788261847,3433177.08046293,6,1867-01-01,2002-12-29,136.082191780822,-55.7339017519472,58.6415057831512,22.896273739148,1,6,-5.1660773170929,-63.8075831002441,7.21,1,-58.6415057831512,-0.430927111150598,0.0644761686978566,-0.31458818067175,0.45861738495078,-0.77320556562253,0.14402920427903,-0.407015745944887,0.685872487869818,-15.7432929505406,0.137724914442272,14.3473866581043,0.041749661819474,-0.789401410511917,-0.024630081377857,-0.222350530192829,0.539731683996483,-29.0899040974084,0.10266555446819,2.74454071468039,0.0962643077923014,-0.507395806368453,0.0626947459827945,-0.222350530192829,0,0,0,0,0,NA,NA,NA,undefined,NA,119.91032216041,2010-01-26 10:16:27
46,1,100,90.18329913343,FLAG,458645.877667409,3433275.1567862,458720.534326154,3433224.56616703,458714.55310025,3433228.61930746,458651.196924507,3433271.5522248,458651.196924507,3433271.5522248,458686.459881778,3433247.65650174,5,1867-01-01,2002-12-29,136.082191780822,-43.4994732172351,76.5326100186405,28.4712285059462,1,5,-6.4255240200463,-43.6655884944676,7.21,1,-37.2400644744213,-0.273658617539033,0.0644761686978566,-1.39720960910217,3.28503356711411,-4.68224317621628,1.88782395801193,-0.269131661387189,0.240262246059439,-14.9821977232705,0.276307868679294,28.6554629696303,0.401881514025696,-1.14846661718642,0.610203294412047,0.0125545471271601,0.000957883078179527,-39.7323432821566,0.2340863403308,5.58000973833675,0.960599927604857,-0.73241266177598,0.7575217560303,0.0125545471271601,0,0,0,0,0,NA,NA,NA,undefined,NA,143.121185200347,2010-01-26 10:16:27
47,1,100,132.075519276683,FLAG,458703.757808843,3433337.02767489,458797.605140625,3433244.09425189,458745.690335739,3433295.50349742,458707.19596579,3433333.62299957,458707.19596579,3433333.62299957,458743.738728914,3433297.43609901,4,1867-01-01,2002-12-29,136.082191780822,-52.5280142085274,54.1748369792878,26.2907777413073,1,4,-4.8386710147217,-56.2669250070713,7.21,1,-51.4282539923496,-0.377920529639775,0.0644761686978566,-0.205246324795081,0.368172250189982,-0.573418574985063,0.162925925394901,-0.416237282001468,0.860417235257232,-5.27909332774236,0.118546115220346,12.0299815523812,0.072413219554509,-0.926300048255482,0.093825484252546,-0.237373282837788,0.590997131502141,-19.8247762545964,0.139632762014607,3.20810800161956,0.231236621903631,-0.838164567482395,0.363418001806819,-0.237373282837788,0,0,0,0,0,NA,NA,NA,undefined,NA,114.03763341136,2010-01-26 10:16:27
48,1,100,46.1728292089053,FLAG,458798.677946775,3433357.38342802,458827.33710634,3433321.18145667,458824.224796772,3433325.11289581,458801.882058504,3433353.33602528,458802.557905591,3433352.48230182,458818.014013622,3433332.95829662,6,1867-01-01,2002-12-29,136.082191780822,-18.7510753550208,35.9964302434979,14.1454575581308,1,6,-6.2510093965302,-31.1523759123179,7.21,1,-24.9013665157877,-0.182987694347947,0.0644761686978566,-0.637526703181501,1.89256958819654,-2.53009629137804,1.25504288501504,-0.174504005441197,0.330314301912518,-2.46287572970768,0.124235933402852,12.9421824698852,0.232826084061013,-0.519438254627224,0.170430243744829,-0.0899438842612394,0.252269206352895,-12.8217326275956,0.0774251679214067,2.06979377652031,0.3099567600176,-0.304910612755746,0.125022844233267,-0.0899438842612394,0,0,0,0,0,NA,NA,NA,undefined,NA,141.032087182268,2010-01-26 10:16:27
49,1,100,75.7069033655865,FLAG,458837.402364694,3433425.03104443,458886.30317086,3433367.23617984,458883.668893639,3433370.34957831,458840.649004071,3433421.19390763,458840.649004071,3433421.19390763,458874.216939808,3433381.5206496,5,1867-01-01,2002-12-29,136.082191780822,-54.6877482766013,66.6022276045837,25.4193059978508,1,5,-5.0263591302766,-56.9953278703724,7.21,1,-51.9689687400958,-0.381893972018018,0.0644761686978566,-0.0283519005343574,0.801784254102424,-0.830136154636781,0.773432353568066,-0.369644554080582,0.553971241756329,-14.5630646310783,0.191496793139159,19.6026365658507,0.149123718707602,-0.979072815879977,0.239783707718812,-0.141755145438154,0.226354987131691,-33.4035860946113,0.151305263411657,3.97281446304231,0.417933290417351,-0.623276021952562,0.339765731076253,-0.141755145438154,0,0,0,0,0,NA,NA,NA,undefined,NA,155.373750600441,2010-01-26 10:16:27
50,1,100,68.5252216395131,FLAG,458917.07796028,3433485.02607628,458957.563700874,3433429.73945214,458953.798102019,3433434.88168853,458920.252580937,3433480.69086945,458920.252580937,3433480.69086945,458953.798102019,3433434.88168853,6,1867-01-01,2002-12-29,136.082191780822,-47.1781670311473,56.7783677271653,20.4717703973583,1,6,-5.3732889894308,-62.1516567165961,7.21,1,-56.7783677271653,-0.417235840958634,0.0644761686978566,-0.422866258267793,0.407663096696552,-0.830529354964344,-0.0152031615712409,-0.40635047242535,0.85514805492161,-8.66369629680843,0.0836204081246218,8.71109147339723,0.00828249409759655,-0.638517945257598,-0.174182999593102,-0.279284711265576,0.796052456708918,-19.2666870982511,0.0706814681776058,1.88951560425197,0.0167994759221427,-0.475527927615483,-0.0830414949156685,-0.279284711265576,0,0,0,0,0,NA,NA,NA,undefined,NA,153.768920571041,2010-01-26 10:16:27
51,1,100,58.2471366802201,FLAG,459001.521343289,3433537.59907945,459036.570983571,3433491.07756134,459032.958395787,3433495.87256256,459004.552397139,3433533.57595039,459004.552397139,3433533.57595039,459031.676230399,3433497.57438546,6,1867-01-01,2002-12-29,136.082191780822,-36.1702576946941,47.2064213063762,18.6753857881674,1,6,-5.0371474985249,-50.112806206195,7.21,1,-45.0756587076701,-0.331238482550827,0.0644761686978566,-0.160211253157262,1.10208684747945,-1.26229810063671,0.94187559432219,-0.355054030229375,0.784513294517352,-3.35978302424897,0.0930410360776879,9.69247811903163,0.0188411930918663,-0.613377359429803,-0.0967307010289475,-0.254385032276345,0.654914164752023,-10.9863671081642,0.0923278948555186,2.46818582770343,0.0510989228736411,-0.510728364021167,0.00195829946847575,-0.254385032276345,0,0,0,0,0,NA,NA,NA,undefined,NA,134.079404304547,2010-01-26 10:16:27
52,1,100,59.2679636700077,FLAG,459079.943137919,3433599.16528093,459118.031804376,3433553.75663632,459114.468304335,3433558.00497899,459083.046558862,3433595.46543655,459083.046558862,3433595.46543655,459114.468304335,3433558.00497899,6,1867-01-01,2002-12-29,136.082191780822,-40.2322323356091,48.8938847792306,18.9776077853701,1,6,-4.8290858362035,-53.7229706154341,7.21,1,-48.8938847792306,-0.359296717222049,0.0644761686978566,-0.307626937397348,0.475180373695238,-0.782807311092586,0.16755343629789,-0.385162348987893,0.894036599869302,-4.47365978711444,0.0663000910162038,6.90676080743328,0.00436885710863139,-0.569240912164,-0.201083785811786,-0.263147137945275,0.785450688081668,-13.6135518067667,0.0687658405650848,1.8383054588048,0.0186705737221644,-0.454071719387016,-0.0722225565035335,-0.263147137945275,0,0,0,0,0,NA,NA,NA,undefined,NA,134.715512735431,2010-01-26 10:16:27
